"Site" "F01" "F12" "F23" "F34" "F45" "F56" "F67" "F78" "F89" "F910" "F1011" "Year" "Month" "Day" "Hour" "Rep" "File" "Sites"
"4876" "CE04" 42 175 3949 6 968 0 0 20 7 0 0 "2017" "11" "18" "00" "06" "CE04_20171118_000000.wav5" "Ceibo"
"4877" "CE04" 347 806 3835 0 178 0 0 1 0 0 0 "2017" "11" "18" "01" "01" "CE04_20171118_010000.wav" "Ceibo"
"4878" "CE04" 474 561 3732 3 397 0 0 0 0 0 0 "2017" "11" "18" "01" "02" "CE04_20171118_010000.wav1" "Ceibo"
"4879" "CE04" 489 939 3685 0 18 1 10 22 3 0 0 "2017" "11" "18" "01" "03" "CE04_20171118_010000.wav2" "Ceibo"
"4880" "CE04" 339 551 3973 0 220 2 0 76 2 4 0 "2017" "11" "18" "01" "04" "CE04_20171118_010000.wav3" "Ceibo"
"4881" "CE04" 161 614 3427 0 964 0 0 1 0 0 0 "2017" "11" "18" "01" "05" "CE04_20171118_010000.wav4" "Ceibo"
"4882" "CE04" 408 457 3319 5 950 0 0 24 4 0 0 "2017" "11" "18" "01" "06" "CE04_20171118_010000.wav5" "Ceibo"
"4883" "CE04" 655 359 3568 0 569 1 0 13 2 0 0 "2017" "11" "18" "02" "01" "CE04_20171118_020000.wav" "Ceibo"
"4884" "CE04" 672 400 3087 0 890 0 0 118 0 0 0 "2017" "11" "18" "02" "02" "CE04_20171118_020000.wav1" "Ceibo"
"4885" "CE04" 832 954 3104 0 133 1 2 137 4 0 0 "2017" "11" "18" "02" "03" "CE04_20171118_020000.wav2" "Ceibo"
"4886" "CE04" 1003 465 3529 0 126 0 0 44 0 0 0 "2017" "11" "18" "02" "04" "CE04_20171118_020000.wav3" "Ceibo"
"4887" "CE04" 1304 719 2979 0 0 0 0 159 6 0 0 "2017" "11" "18" "02" "05" "CE04_20171118_020000.wav4" "Ceibo"
"4888" "CE04" 706 426 4035 0 0 0 0 0 0 0 0 "2017" "11" "18" "02" "06" "CE04_20171118_020000.wav5" "Ceibo"
"4889" "CE04" 515 487 4083 0 0 0 1 81 0 0 0 "2017" "11" "18" "03" "01" "CE04_20171118_030000.wav" "Ceibo"
"4890" "CE04" 680 675 3800 0 1 2 0 0 9 0 0 "2017" "11" "18" "03" "02" "CE04_20171118_030000.wav1" "Ceibo"
"4891" "CE04" 582 432 4022 0 0 5 0 124 2 0 0 "2017" "11" "18" "03" "03" "CE04_20171118_030000.wav2" "Ceibo"
"4892" "CE04" 477 367 4317 0 0 1 4 1 0 0 0 "2017" "11" "18" "03" "04" "CE04_20171118_030000.wav3" "Ceibo"
"4893" "CE04" 821 818 3430 0 0 0 0 98 0 0 0 "2017" "11" "18" "03" "05" "CE04_20171118_030000.wav4" "Ceibo"
"4894" "CE04" 579 633 3949 0 4 2 0 0 0 0 0 "2017" "11" "18" "03" "06" "CE04_20171118_030000.wav5" "Ceibo"
"4895" "CE04" 2722 184 2095 58 86 19 3 0 0 0 0 "2017" "11" "18" "07" "01" "CE04_20171118_070000.wav" "Ceibo"
"4896" "CE04" 3336 107 1719 3 2 0 0 0 0 0 0 "2017" "11" "18" "07" "02" "CE04_20171118_070000.wav1" "Ceibo"
"4897" "CE04" 3419 420 1325 2 1 0 0 0 0 0 0 "2017" "11" "18" "07" "03" "CE04_20171118_070000.wav2" "Ceibo"
"4898" "CE04" 2797 365 2005 0 0 0 0 0 0 0 0 "2017" "11" "18" "07" "04" "CE04_20171118_070000.wav3" "Ceibo"
"4899" "CE04" 3179 417 1568 3 0 0 0 0 0 0 0 "2017" "11" "18" "07" "05" "CE04_20171118_070000.wav4" "Ceibo"
"4900" "CE04" 3819 337 1009 2 0 0 0 0 0 0 0 "2017" "11" "18" "07" "06" "CE04_20171118_070000.wav5" "Ceibo"
"4901" "CE04" 3815 0 861 491 0 0 0 0 0 0 0 "2017" "11" "18" "08" "01" "CE04_20171118_080000.wav" "Ceibo"
"4902" "CE04" 3313 2 1493 359 0 0 0 0 0 0 0 "2017" "11" "18" "08" "02" "CE04_20171118_080000.wav1" "Ceibo"
"4903" "CE04" 3460 3 1402 297 0 1 4 0 0 0 0 "2017" "11" "18" "08" "03" "CE04_20171118_080000.wav2" "Ceibo"
"4904" "CE04" 3531 0 1306 330 0 0 0 0 0 0 0 "2017" "11" "18" "08" "04" "CE04_20171118_080000.wav3" "Ceibo"
"4905" "CE04" 4269 2 720 173 3 0 0 0 0 0 0 "2017" "11" "18" "08" "05" "CE04_20171118_080000.wav4" "Ceibo"
"4906" "CE04" 3672 0 1300 195 0 0 0 0 0 0 0 "2017" "11" "18" "08" "06" "CE04_20171118_080000.wav5" "Ceibo"
"4907" "CE04" 3152 4 1524 487 0 0 0 0 0 0 0 "2017" "11" "18" "09" "01" "CE04_20171118_090000.wav" "Ceibo"
"4908" "CE04" 1856 41 2170 1100 0 0 0 0 0 0 0 "2017" "11" "18" "09" "02" "CE04_20171118_090000.wav1" "Ceibo"
"4909" "CE04" 2218 0 2742 206 1 0 0 0 0 0 0 "2017" "11" "18" "09" "03" "CE04_20171118_090000.wav2" "Ceibo"
"4910" "CE04" 2568 0 2492 107 0 0 0 0 0 0 0 "2017" "11" "18" "09" "04" "CE04_20171118_090000.wav3" "Ceibo"
"4911" "CE04" 2739 0 2294 134 0 0 0 0 0 0 0 "2017" "11" "18" "09" "05" "CE04_20171118_090000.wav4" "Ceibo"
"4912" "CE04" 2779 30 2239 119 0 0 0 0 0 0 0 "2017" "11" "18" "09" "06" "CE04_20171118_090000.wav5" "Ceibo"
"4913" "CE04" 1256 1 3427 482 0 1 0 0 0 0 0 "2017" "11" "18" "10" "01" "CE04_20171118_100000.wav" "Ceibo"
"4914" "CE04" 1856 1 3248 59 3 0 0 0 0 0 0 "2017" "11" "18" "10" "02" "CE04_20171118_100000.wav1" "Ceibo"
"4915" "CE04" 2031 0 3133 3 0 0 0 0 0 0 0 "2017" "11" "18" "10" "03" "CE04_20171118_100000.wav2" "Ceibo"
"4916" "CE04" 2671 0 2490 6 0 0 0 0 0 0 0 "2017" "11" "18" "10" "04" "CE04_20171118_100000.wav3" "Ceibo"
"4917" "CE04" 2097 0 3063 4 0 3 0 0 0 0 0 "2017" "11" "18" "10" "05" "CE04_20171118_100000.wav4" "Ceibo"
"4918" "CE04" 2520 0 2640 7 0 0 0 0 0 0 0 "2017" "11" "18" "10" "06" "CE04_20171118_100000.wav5" "Ceibo"
"4919" "CE04" 1048 1038 2663 410 7 0 1 0 0 0 0 "2017" "11" "18" "11" "01" "CE04_20171118_110000.wav" "Ceibo"
"4920" "CE04" 2047 410 2181 529 0 0 0 0 0 0 0 "2017" "11" "18" "11" "02" "CE04_20171118_110000.wav1" "Ceibo"
"4921" "CE04" 2003 681 2354 129 0 0 0 0 0 0 0 "2017" "11" "18" "11" "03" "CE04_20171118_110000.wav2" "Ceibo"
"4922" "CE04" 1152 907 2844 264 0 0 0 0 0 0 0 "2017" "11" "18" "11" "04" "CE04_20171118_110000.wav3" "Ceibo"
"4923" "CE04" 1054 487 3240 384 0 0 1 1 0 0 0 "2017" "11" "18" "11" "05" "CE04_20171118_110000.wav4" "Ceibo"
"4924" "CE04" 1070 512 3216 369 0 0 0 0 0 0 0 "2017" "11" "18" "11" "06" "CE04_20171118_110000.wav5" "Ceibo"
"4925" "CE04" 270 666 4110 111 10 0 0 0 0 0 0 "2017" "11" "18" "12" "01" "CE04_20171118_120000.wav" "Ceibo"
"4926" "CE04" 166 730 4140 131 0 0 0 0 0 0 0 "2017" "11" "18" "12" "02" "CE04_20171118_120000.wav1" "Ceibo"
"4927" "CE04" 408 832 3718 209 0 0 0 0 0 0 0 "2017" "11" "18" "12" "03" "CE04_20171118_120000.wav2" "Ceibo"
"4928" "CE04" 267 1155 3681 60 0 0 0 2 2 0 0 "2017" "11" "18" "12" "04" "CE04_20171118_120000.wav3" "Ceibo"
"4929" "CE04" 2368 202 2359 238 0 0 0 0 0 0 0 "2017" "11" "18" "12" "05" "CE04_20171118_120000.wav4" "Ceibo"
"4930" "CE04" 1820 0 2400 947 0 0 0 0 0 0 0 "2017" "11" "18" "12" "06" "CE04_20171118_120000.wav5" "Ceibo"
"4931" "CE04" 2527 2 2496 140 0 1 0 1 0 0 0 "2017" "11" "18" "13" "01" "CE04_20171118_130000.wav" "Ceibo"
"4932" "CE04" 2087 1 2494 584 0 1 0 0 0 0 0 "2017" "11" "18" "13" "02" "CE04_20171118_130000.wav1" "Ceibo"
"4933" "CE04" 1589 0 3193 384 0 0 1 0 0 0 0 "2017" "11" "18" "13" "03" "CE04_20171118_130000.wav2" "Ceibo"
"4934" "CE04" 1956 1 2442 766 0 2 0 0 0 0 0 "2017" "11" "18" "13" "04" "CE04_20171118_130000.wav3" "Ceibo"
"4935" "CE04" 2893 1 2000 272 0 0 0 1 0 0 0 "2017" "11" "18" "13" "05" "CE04_20171118_130000.wav4" "Ceibo"
"4936" "CE04" 2562 1 1885 719 0 0 0 0 0 0 0 "2017" "11" "18" "13" "06" "CE04_20171118_130000.wav5" "Ceibo"
"4937" "CE04" 6 2 4517 623 0 1 6 12 0 0 0 "2017" "11" "18" "18" "01" "CE04_20171118_180000.wav" "Ceibo"
"4938" "CE04" 12 7 4508 635 0 0 5 0 0 0 0 "2017" "11" "18" "18" "02" "CE04_20171118_180000.wav1" "Ceibo"
"4939" "CE04" 5 7 4711 435 0 0 2 7 0 0 0 "2017" "11" "18" "18" "03" "CE04_20171118_180000.wav2" "Ceibo"
"4940" "CE04" 16 11 4683 434 0 0 2 17 4 0 0 "2017" "11" "18" "18" "04" "CE04_20171118_180000.wav3" "Ceibo"
"4941" "CE04" 6 14 4727 419 0 1 0 0 0 0 0 "2017" "11" "18" "18" "05" "CE04_20171118_180000.wav4" "Ceibo"
"4942" "CE04" 15 28 4569 543 1 0 5 6 0 0 0 "2017" "11" "18" "18" "06" "CE04_20171118_180000.wav5" "Ceibo"
"4943" "CE04" 29 84 4763 132 131 0 0 12 16 0 0 "2017" "11" "18" "19" "01" "CE04_20171118_190000.wav" "Ceibo"
"4944" "CE04" 31 239 4047 128 722 0 0 0 0 0 0 "2017" "11" "18" "19" "02" "CE04_20171118_190000.wav1" "Ceibo"
"4945" "CE04" 5 139 4896 126 0 0 0 0 1 0 0 "2017" "11" "18" "19" "03" "CE04_20171118_190000.wav2" "Ceibo"
"4946" "CE04" 33 197 4708 212 0 0 5 3 9 0 0 "2017" "11" "18" "19" "04" "CE04_20171118_190000.wav3" "Ceibo"
"4947" "CE04" 41 69 4653 166 1 1 1 217 18 0 0 "2017" "11" "18" "19" "05" "CE04_20171118_190000.wav4" "Ceibo"
"4948" "CE04" 178 79 4002 250 639 4 0 5 10 0 0 "2017" "11" "18" "19" "06" "CE04_20171118_190000.wav5" "Ceibo"
"4949" "CE04" 9 932 3534 384 286 0 0 7 15 0 0 "2017" "11" "18" "20" "01" "CE04_20171118_200000.wav" "Ceibo"
"4950" "CE04" 0 317 4652 188 0 0 0 3 7 0 0 "2017" "11" "18" "20" "02" "CE04_20171118_200000.wav1" "Ceibo"
"4951" "CE04" 17 182 4633 329 0 0 0 3 3 0 0 "2017" "11" "18" "20" "03" "CE04_20171118_200000.wav2" "Ceibo"
"4952" "CE04" 37 753 3715 656 0 2 0 0 4 0 0 "2017" "11" "18" "20" "04" "CE04_20171118_200000.wav3" "Ceibo"
"4953" "CE04" 2 385 4162 195 410 0 0 0 13 0 0 "2017" "11" "18" "20" "05" "CE04_20171118_200000.wav4" "Ceibo"
"4954" "CE04" 3 1002 2742 284 1124 0 0 2 10 0 0 "2017" "11" "18" "20" "06" "CE04_20171118_200000.wav5" "Ceibo"
"4955" "CE04" 96 415 4608 38 0 0 0 1 9 0 0 "2017" "11" "18" "21" "01" "CE04_20171118_210000.wav" "Ceibo"
"4956" "CE04" 36 339 4724 55 0 0 0 0 13 0 0 "2017" "11" "18" "21" "02" "CE04_20171118_210000.wav1" "Ceibo"
"4957" "CE04" 51 416 4469 143 64 0 1 11 12 0 0 "2017" "11" "18" "21" "03" "CE04_20171118_210000.wav2" "Ceibo"
"4958" "CE04" 30 511 4393 153 0 0 0 68 12 0 0 "2017" "11" "18" "21" "04" "CE04_20171118_210000.wav3" "Ceibo"
"4959" "CE04" 11 200 4666 61 229 0 0 0 0 0 0 "2017" "11" "18" "21" "05" "CE04_20171118_210000.wav4" "Ceibo"
"4960" "CE04" 3 301 4223 103 482 0 0 54 1 0 0 "2017" "11" "18" "21" "06" "CE04_20171118_210000.wav5" "Ceibo"
"4961" "CE04" 11 341 4064 81 596 0 0 9 65 0 0 "2017" "11" "18" "22" "01" "CE04_20171118_220000.wav" "Ceibo"
"4962" "CE04" 59 793 2867 232 1009 4 4 90 109 0 0 "2017" "11" "18" "22" "02" "CE04_20171118_220000.wav1" "Ceibo"
"4963" "CE04" 21 346 3886 50 570 0 0 189 105 0 0 "2017" "11" "18" "22" "03" "CE04_20171118_220000.wav2" "Ceibo"
"4964" "CE04" 4 447 3870 29 711 0 0 47 59 0 0 "2017" "11" "18" "22" "04" "CE04_20171118_220000.wav3" "Ceibo"
"4965" "CE04" 2 110 4375 53 555 0 0 16 56 0 0 "2017" "11" "18" "22" "05" "CE04_20171118_220000.wav4" "Ceibo"
"4966" "CE04" 3 75 4523 76 406 0 0 4 80 0 0 "2017" "11" "18" "22" "06" "CE04_20171118_220000.wav5" "Ceibo"
"4967" "CE04" 1430 25 3590 5 117 0 0 0 0 0 0 "2017" "11" "18" "23" "01" "CE04_20171118_230000.wav" "Ceibo"
"4968" "CE04" 566 105 4265 27 204 0 0 0 0 0 0 "2017" "11" "18" "23" "02" "CE04_20171118_230000.wav1" "Ceibo"
"4969" "CE04" 143 98 4404 44 478 0 0 0 0 0 0 "2017" "11" "18" "23" "03" "CE04_20171118_230000.wav2" "Ceibo"
"4970" "CE04" 7 132 4070 56 902 0 0 0 0 0 0 "2017" "11" "18" "23" "04" "CE04_20171118_230000.wav3" "Ceibo"
"4971" "CE04" 7 176 4503 84 397 0 0 0 0 0 0 "2017" "11" "18" "23" "05" "CE04_20171118_230000.wav4" "Ceibo"
"4972" "CE04" 19 177 4508 74 389 0 0 0 0 0 0 "2017" "11" "18" "23" "06" "CE04_20171118_230000.wav5" "Ceibo"
"4973" "CE04" 60 412 3814 45 764 0 0 37 35 0 0 "2017" "11" "19" "00" "01" "CE04_20171119_000000.wav" "Ceibo"
"4974" "CE04" 39 418 3623 68 980 0 0 25 14 0 0 "2017" "11" "19" "00" "02" "CE04_20171119_000000.wav1" "Ceibo"
"4975" "CE04" 20 255 4142 8 731 0 0 0 11 0 0 "2017" "11" "19" "00" "03" "CE04_20171119_000000.wav2" "Ceibo"
"4976" "CE04" 30 318 4117 10 663 0 0 0 29 0 0 "2017" "11" "19" "00" "04" "CE04_20171119_000000.wav3" "Ceibo"
"4977" "CE04" 13 290 4427 48 358 0 0 1 30 0 0 "2017" "11" "19" "00" "05" "CE04_20171119_000000.wav4" "Ceibo"
"4978" "CE04" 19 394 4691 31 0 0 0 0 31 0 1 "2017" "11" "19" "00" "06" "CE04_20171119_000000.wav5" "Ceibo"
"4979" "CE04" 139 524 3071 34 1378 0 0 8 13 0 0 "2017" "11" "19" "01" "01" "CE04_20171119_010000.wav" "Ceibo"
"4980" "CE04" 55 236 3075 7 1784 0 0 4 6 0 0 "2017" "11" "19" "01" "02" "CE04_20171119_010000.wav1" "Ceibo"
"4981" "CE04" 27 183 3579 8 1331 0 0 38 1 0 0 "2017" "11" "19" "01" "03" "CE04_20171119_010000.wav2" "Ceibo"
"4982" "CE04" 19 174 3965 5 956 0 0 44 4 0 0 "2017" "11" "19" "01" "04" "CE04_20171119_010000.wav3" "Ceibo"
"4983" "CE04" 44 154 4063 2 874 0 1 29 0 0 0 "2017" "11" "19" "01" "05" "CE04_20171119_010000.wav4" "Ceibo"
"4984" "CE04" 21 203 3562 6 1349 0 0 26 0 0 0 "2017" "11" "19" "01" "06" "CE04_20171119_010000.wav5" "Ceibo"
"4985" "CE04" 98 521 3700 2 768 0 0 75 3 0 0 "2017" "11" "19" "02" "01" "CE04_20171119_020000.wav" "Ceibo"
"4986" "CE04" 77 322 4037 0 730 0 1 0 0 0 0 "2017" "11" "19" "02" "02" "CE04_20171119_020000.wav1" "Ceibo"
"4987" "CE04" 44 277 3991 1 812 0 0 40 2 0 0 "2017" "11" "19" "02" "03" "CE04_20171119_020000.wav2" "Ceibo"
"4988" "CE04" 66 153 4019 0 860 0 0 64 5 0 0 "2017" "11" "19" "02" "04" "CE04_20171119_020000.wav3" "Ceibo"
"4989" "CE04" 139 10 3961 0 1000 0 0 56 1 0 0 "2017" "11" "19" "02" "05" "CE04_20171119_020000.wav4" "Ceibo"
"4990" "CE04" 106 0 4363 0 656 0 0 41 1 0 0 "2017" "11" "19" "02" "06" "CE04_20171119_020000.wav5" "Ceibo"
"4991" "CE04" 81 143 3997 4 942 0 0 0 0 0 0 "2017" "11" "19" "03" "01" "CE04_20171119_030000.wav" "Ceibo"
"4992" "CE04" 44 70 4245 3 766 0 0 32 7 0 0 "2017" "11" "19" "03" "02" "CE04_20171119_030000.wav1" "Ceibo"
"4993" "CE04" 63 77 4278 1 718 0 0 23 7 0 0 "2017" "11" "19" "03" "03" "CE04_20171119_030000.wav2" "Ceibo"
"4994" "CE04" 35 77 4783 0 272 0 0 0 0 0 0 "2017" "11" "19" "03" "04" "CE04_20171119_030000.wav3" "Ceibo"
"4995" "CE04" 22 49 5062 0 0 0 0 30 4 0 0 "2017" "11" "19" "03" "05" "CE04_20171119_030000.wav4" "Ceibo"
"4996" "CE04" 503 48 4614 2 0 0 0 0 0 0 0 "2017" "11" "19" "03" "06" "CE04_20171119_030000.wav5" "Ceibo"
"4997" "CE04" 559 2 4357 154 89 6 0 0 0 0 0 "2017" "11" "19" "07" "01" "CE04_20171119_070000.wav" "Ceibo"
"4998" "CE04" 467 0 4625 75 0 0 0 0 0 0 0 "2017" "11" "19" "07" "02" "CE04_20171119_070000.wav1" "Ceibo"
"4999" "CE04" 473 0 4448 246 0 0 0 0 0 0 0 "2017" "11" "19" "07" "03" "CE04_20171119_070000.wav2" "Ceibo"
"5000" "CE04" 469 7 4335 351 5 0 0 0 0 0 0 "2017" "11" "19" "07" "04" "CE04_20171119_070000.wav3" "Ceibo"
"5001" "CE04" 410 62 4098 589 8 0 0 0 0 0 0 "2017" "11" "19" "07" "05" "CE04_20171119_070000.wav4" "Ceibo"
"5002" "CE04" 716 315 3775 339 22 0 0 0 0 0 0 "2017" "11" "19" "07" "06" "CE04_20171119_070000.wav5" "Ceibo"
"5003" "CE04" 134 51 3645 1337 0 0 0 0 0 0 0 "2017" "11" "19" "08" "01" "CE04_20171119_080000.wav" "Ceibo"
"5004" "CE04" 247 357 3965 598 0 0 0 0 0 0 0 "2017" "11" "19" "08" "02" "CE04_20171119_080000.wav1" "Ceibo"
"5005" "CE04" 376 376 4405 10 0 0 0 0 0 0 0 "2017" "11" "19" "08" "03" "CE04_20171119_080000.wav2" "Ceibo"
"5006" "CE04" 376 5 4643 143 0 0 0 0 0 0 0 "2017" "11" "19" "08" "04" "CE04_20171119_080000.wav3" "Ceibo"
"5007" "CE04" 255 0 4526 386 0 0 0 0 0 0 0 "2017" "11" "19" "08" "05" "CE04_20171119_080000.wav4" "Ceibo"
"5008" "CE04" 220 206 4593 148 0 0 0 0 0 0 0 "2017" "11" "19" "08" "06" "CE04_20171119_080000.wav5" "Ceibo"
"5009" "CE04" 1578 0 3247 341 1 0 0 0 0 0 0 "2017" "11" "19" "09" "01" "CE04_20171119_090000.wav" "Ceibo"
"5010" "CE04" 2262 9 1746 1150 0 0 0 0 0 0 0 "2017" "11" "19" "09" "02" "CE04_20171119_090000.wav1" "Ceibo"
"5011" "CE04" 848 0 1894 2413 12 0 0 0 0 0 0 "2017" "11" "19" "09" "03" "CE04_20171119_090000.wav2" "Ceibo"
"5012" "CE04" 2903 1 2155 84 16 0 8 0 0 0 0 "2017" "11" "19" "09" "04" "CE04_20171119_090000.wav3" "Ceibo"
"5013" "CE04" 1813 1 2810 532 11 0 0 0 0 0 0 "2017" "11" "19" "09" "05" "CE04_20171119_090000.wav4" "Ceibo"
"5014" "CE04" 2003 1 1929 1234 0 0 0 0 0 0 0 "2017" "11" "19" "09" "06" "CE04_20171119_090000.wav5" "Ceibo"
"5015" "CE04" 175 815 4083 52 10 3 26 3 0 0 0 "2017" "11" "19" "10" "01" "CE04_20171119_100000.wav" "Ceibo"
"5016" "CE04" 787 195 4129 33 1 2 18 2 0 0 0 "2017" "11" "19" "10" "02" "CE04_20171119_100000.wav1" "Ceibo"
"5017" "CE04" 1697 19 3337 110 4 0 0 0 0 0 0 "2017" "11" "19" "10" "03" "CE04_20171119_100000.wav2" "Ceibo"
"5018" "CE04" 1329 619 3098 121 0 0 0 0 0 0 0 "2017" "11" "19" "10" "04" "CE04_20171119_100000.wav3" "Ceibo"
"5019" "CE04" 722 237 3482 698 28 0 0 0 0 0 0 "2017" "11" "19" "10" "05" "CE04_20171119_100000.wav4" "Ceibo"
"5020" "CE04" 493 0 3455 1219 0 0 0 0 0 0 0 "2017" "11" "19" "10" "06" "CE04_20171119_100000.wav5" "Ceibo"
"5021" "CE04" 535 0 3179 1452 1 0 0 0 0 0 0 "2017" "11" "19" "11" "01" "CE04_20171119_110000.wav" "Ceibo"
"5022" "CE04" 530 0 3189 1445 3 0 0 0 0 0 0 "2017" "11" "19" "11" "02" "CE04_20171119_110000.wav1" "Ceibo"
"5023" "CE04" 551 0 3076 1537 3 0 0 0 0 0 0 "2017" "11" "19" "11" "03" "CE04_20171119_110000.wav2" "Ceibo"
"5024" "CE04" 439 0 3507 1221 0 0 0 0 0 0 0 "2017" "11" "19" "11" "04" "CE04_20171119_110000.wav3" "Ceibo"
"5025" "CE04" 439 0 3584 1144 0 0 0 0 0 0 0 "2017" "11" "19" "11" "05" "CE04_20171119_110000.wav4" "Ceibo"
"5026" "CE04" 283 0 3547 1337 0 0 0 0 0 0 0 "2017" "11" "19" "11" "06" "CE04_20171119_110000.wav5" "Ceibo"
"5027" "CE04" 2369 234 2033 531 0 0 0 0 0 0 0 "2017" "11" "19" "12" "01" "CE04_20171119_120000.wav" "Ceibo"
"5028" "CE04" 2368 9 2686 104 0 0 0 0 0 0 0 "2017" "11" "19" "12" "02" "CE04_20171119_120000.wav1" "Ceibo"
"5029" "CE04" 1578 1 2634 953 0 0 0 1 0 0 0 "2017" "11" "19" "12" "03" "CE04_20171119_120000.wav2" "Ceibo"
"5030" "CE04" 2586 0 2015 562 0 0 0 3 1 0 0 "2017" "11" "19" "12" "04" "CE04_20171119_120000.wav3" "Ceibo"
"5031" "CE04" 2184 0 1973 1010 0 0 0 0 0 0 0 "2017" "11" "19" "12" "05" "CE04_20171119_120000.wav4" "Ceibo"
"5032" "CE04" 2025 0 2775 366 1 0 0 0 0 0 0 "2017" "11" "19" "12" "06" "CE04_20171119_120000.wav5" "Ceibo"
"5033" "CE04" 838 327 3912 80 0 2 8 0 0 0 0 "2017" "11" "19" "13" "01" "CE04_20171119_130000.wav" "Ceibo"
"5034" "CE04" 793 0 4298 76 0 0 0 0 0 0 0 "2017" "11" "19" "13" "02" "CE04_20171119_130000.wav1" "Ceibo"
"5035" "CE04" 904 75 4155 32 0 0 0 1 0 0 0 "2017" "11" "19" "13" "03" "CE04_20171119_130000.wav2" "Ceibo"
"5036" "CE04" 1011 7 4098 51 0 0 0 0 0 0 0 "2017" "11" "19" "13" "04" "CE04_20171119_130000.wav3" "Ceibo"
"5037" "CE04" 797 0 4312 58 0 0 0 0 0 0 0 "2017" "11" "19" "13" "05" "CE04_20171119_130000.wav4" "Ceibo"
"5038" "CE04" 957 0 4060 149 0 0 0 1 0 0 0 "2017" "11" "19" "13" "06" "CE04_20171119_130000.wav5" "Ceibo"
"5039" "CE04" 1389 3 3379 396 0 0 0 0 0 0 0 "2017" "11" "19" "14" "01" "CE04_20171119_140000.wav" "Ceibo"
"5040" "CE04" 1428 0 3281 458 0 0 0 0 0 0 0 "2017" "11" "19" "14" "02" "CE04_20171119_140000.wav1" "Ceibo"
"5041" "CE04" 692 0 3527 948 0 0 0 0 0 0 0 "2017" "11" "19" "14" "03" "CE04_20171119_140000.wav2" "Ceibo"
"5042" "CE04" 1120 1 3817 229 0 0 0 0 0 0 0 "2017" "11" "19" "14" "04" "CE04_20171119_140000.wav3" "Ceibo"
"5043" "CE04" 2137 0 2041 988 0 1 0 0 0 0 0 "2017" "11" "19" "14" "05" "CE04_20171119_140000.wav4" "Ceibo"
"5044" "CE04" 1050 0 2543 1574 0 0 0 0 0 0 0 "2017" "11" "19" "14" "06" "CE04_20171119_140000.wav5" "Ceibo"
"5045" "CE04" 1695 0 2850 622 0 0 0 0 0 0 0 "2017" "11" "19" "18" "01" "CE04_20171119_180000.wav" "Ceibo"
"5046" "CE04" 124 1 3948 1084 0 0 3 7 0 0 0 "2017" "11" "19" "18" "02" "CE04_20171119_180000.wav1" "Ceibo"
"5047" "CE04" 2 0 4268 892 0 0 0 5 0 0 0 "2017" "11" "19" "18" "03" "CE04_20171119_180000.wav2" "Ceibo"
"5048" "CE04" 14 7 4249 894 0 0 0 3 0 0 0 "2017" "11" "19" "18" "04" "CE04_20171119_180000.wav3" "Ceibo"
"5049" "CE04" 1 2 4416 744 0 4 0 0 0 0 0 "2017" "11" "19" "18" "05" "CE04_20171119_180000.wav4" "Ceibo"
"5050" "CE04" 0 0 4638 494 1 6 0 28 0 0 0 "2017" "11" "19" "18" "06" "CE04_20171119_180000.wav5" "Ceibo"
"5051" "CE04" 0 124 4866 143 15 0 1 3 15 0 0 "2017" "11" "19" "19" "01" "CE04_20171119_190000.wav" "Ceibo"
"5052" "CE04" 4 101 4761 279 0 0 0 6 16 0 0 "2017" "11" "19" "19" "02" "CE04_20171119_190000.wav1" "Ceibo"
"5053" "CE04" 1 95 4890 156 0 0 0 2 23 0 0 "2017" "11" "19" "19" "03" "CE04_20171119_190000.wav2" "Ceibo"
"5054" "CE04" 6 383 4182 534 0 1 0 14 47 0 0 "2017" "11" "19" "19" "04" "CE04_20171119_190000.wav3" "Ceibo"
"5055" "CE04" 4 119 4768 227 0 0 0 9 38 2 0 "2017" "11" "19" "19" "05" "CE04_20171119_190000.wav4" "Ceibo"
"5056" "CE04" 16 678 4168 256 0 0 1 9 39 0 0 "2017" "11" "19" "19" "06" "CE04_20171119_190000.wav5" "Ceibo"
"5057" "CE04" 50 175 4048 514 360 0 0 4 16 0 0 "2017" "11" "19" "20" "01" "CE04_20171119_200000.wav" "Ceibo"
"5058" "CE04" 14 285 4159 643 0 0 0 40 26 0 0 "2017" "11" "19" "20" "02" "CE04_20171119_200000.wav1" "Ceibo"
"5059" "CE04" 5 30 4164 406 526 0 0 7 29 0 0 "2017" "11" "19" "20" "03" "CE04_20171119_200000.wav2" "Ceibo"
"5060" "CE04" 10 65 4282 167 615 0 0 6 22 0 0 "2017" "11" "19" "20" "04" "CE04_20171119_200000.wav3" "Ceibo"
"5061" "CE04" 5 127 4677 61 282 0 0 3 12 0 0 "2017" "11" "19" "20" "05" "CE04_20171119_200000.wav4" "Ceibo"
"5062" "CE04" 7 153 4242 74 662 0 0 6 23 0 0 "2017" "11" "19" "20" "06" "CE04_20171119_200000.wav5" "Ceibo"
"5063" "CE04" 35 354 4193 283 109 5 1 50 17 22 98 "2017" "11" "19" "21" "01" "CE04_20171119_210000.wav" "Ceibo"
"5064" "CE04" 10 42 4696 72 262 6 0 3 12 13 51 "2017" "11" "19" "21" "02" "CE04_20171119_210000.wav1" "Ceibo"
