"","SPLmean","SPLsd","SPLQ25","SPL50","SPLQ75","SPLMax","SPLMin","lwr.ci(95%)","upr.ci(95%)","Year","Month","Day","Hour","Min","Sec","Site","file"
"X5C8C7090.WAV",85.9189325302095,4.58007656317524,82.9093981969526,85.2880704539377,86.9405868770864,105.387831898476,81.1295140732082,85.355207956048,86.4826571043709,"2019","03","16"," 03","33","08","S01","X5C8C7090.WAV"
"X5C8C72E8.WAV",85.7441101169681,4.34739075282908,83.0216539832414,85.1776488765194,86.3096164989861,104.822301452995,81.4332375678683,85.2090249569172,86.279195277019,"2019","03","16"," 03","43","08","S01","X5C8C72E8.WAV"
"X5C8C7540.WAV",85.6482833818415,4.32475861812037,82.98712421522,85.1279473231999,86.3126872477141,104.971999076552,81.3493810894561,85.1159838281719,86.1805829355111,"2019","03","16"," 03","53","08","S01","X5C8C7540.WAV"
"X5C8C7798.WAV",85.3477680233727,4.49328372070794,82.6765849456577,84.537082210375,86.0054925280068,104.868040481147,81.0569403976822,84.7947260780899,85.9008099686554,"2019","03","16"," 04","03","08","S01","X5C8C7798.WAV"
"X5C8C79F0.WAV",85.3576344738372,4.31918593459439,82.9274778382941,84.3563017290643,85.8646850724433,104.627552630152,81.2268559946093,84.8260208167032,85.8892481309711,"2019","03","16"," 04","13","08","S01","X5C8C79F0.WAV"
"X5C8C7C48.WAV",86.1295529163839,4.96122715458796,83.4422146070577,84.9838316960677,86.6067378934994,110.261598190378,81.5561183282209,85.5189155991991,86.7401902335686,"2019","03","16"," 04","23","08","S01","X5C8C7C48.WAV"
"X5C8C7EA0.WAV",88.3743800143253,4.67388020989693,85.3646136954215,87.2625539621512,89.0183265502636,110.470978222096,84.3287414152002,87.7991099081026,88.9496501205479,"2019","03","16"," 04","33","08","S01","X5C8C7EA0.WAV"
"X5C8C80F8.WAV",85.859529016254,5.08024377674145,83.0663236740809,84.6864656680808,86.3044183328679,110.40736315766,81.4535284750779,85.2342429058195,86.4848151266884,"2019","03","16"," 04","43","08","S01","X5C8C80F8.WAV"
"X5C8C8350.WAV",85.7715718369146,4.92363917610267,82.749447464537,84.8475925673601,86.3253774776716,105.8751669141,81.2072336580134,85.165560919938,86.3775827538912,"2019","03","16"," 04","53","08","S01","X5C8C8350.WAV"
"X5C8C85A8.WAV",86.0627257381264,5.35052881853838,82.9075794627716,85.1715298489891,86.394040752946,109.657277020019,81.4122489229864,85.4041724283367,86.721279047916,"2019","03","16"," 05","03","08","S01","X5C8C85A8.WAV"
"X5C8C8800.WAV",86.1617729407549,5.07619912769381,82.7510888913503,85.5885499851516,87.3142061861586,105.832724579366,81.1528541393537,85.536984653453,86.7865612280568,"2019","03","16"," 05","13","08","S01","X5C8C8800.WAV"
"X5C8C8A58.WAV",86.0800924632006,5.08609282813151,82.8834151552347,85.3605686185732,86.6749058102839,107.06345707991,81.273467726833,85.4540864403458,86.7060984860554,"2019","03","16"," 05","23","08","S01","X5C8C8A58.WAV"
"X5C8C8CB0.WAV",86.9062203012733,4.99777868744645,83.4522078588262,85.9824098205755,88.2075841202509,108.31177525966,81.7593077249709,86.2910841515883,87.5213564509582,"2019","03","16"," 05","33","08","S01","X5C8C8CB0.WAV"
"X5C8C8F08.WAV",86.0452645226331,4.82546806862046,82.8831450755673,85.2817254871715,86.8303582286607,109.898686547671,81.0616551494783,85.4513366931327,86.6391923521336,"2019","03","16"," 05","43","08","S01","X5C8C8F08.WAV"
"X5C8C9160.WAV",85.424423817638,4.43694422457124,82.8041200312081,84.6000230744928,86.0041126248745,106.189918264483,80.9270112852696,84.8783162451829,85.9705313900932,"2019","03","16"," 05","53","08","S01","X5C8C9160.WAV"
"X5C8C93B8.WAV",86.01294936256,4.2979985294251,83.4069592748191,85.1496846502929,86.6190486931475,105.34651853027,81.8147932666666,85.4839434917353,86.5419552333848,"2019","03","16"," 06","03","08","S01","X5C8C93B8.WAV"
"X5C8C9610.WAV",86.9545409101567,4.56537137235695,83.6313786595624,85.7867486237842,87.8582506716039,105.723040113554,82.4120694650254,86.3926262789771,87.5164555413362,"2019","03","16"," 06","13","08","S01","X5C8C9610.WAV"
"X5C8C9868.WAV",88.3737519188212,4.50026139570404,85.214937067755,87.3837664204992,88.7515828432284,109.406223116498,83.6193617615741,87.8198511479682,88.9276526896741,"2019","03","16"," 06","23","08","S01","X5C8C9868.WAV"
"X5C8C9AC0.WAV",87.0536811524311,4.47545066026635,83.9166689966973,86.4639950997122,87.8839094005539,107.700346526735,82.2353044321414,86.5028341342996,87.6045281705626,"2019","03","16"," 06","33","08","S01","X5C8C9AC0.WAV"
"X5C8C9D18.WAV",87.2053785197936,4.48653111433375,83.9246680647391,86.7522826396533,88.3313922952082,107.579728557962,81.9701202273283,86.653167698205,87.7575893413822,"2019","03","16"," 06","43","08","S01","X5C8C9D18.WAV"
"X5C8C9F70.WAV",86.3754004413161,4.41618298150685,83.3198546617856,85.9687069156266,87.2370236977768,107.466259226069,81.7538728087849,85.831848202324,86.9189526803081,"2019","03","16"," 06","53","08","S01","X5C8C9F70.WAV"
"X5C8CA1C8.WAV",85.6527344476497,4.71776398197354,82.4083927462068,85.3300495758131,86.390121018502,110.083770424681,80.9246191652609,85.0720630429148,86.2334058523845,"2019","03","16"," 07","03","08","S01","X5C8CA1C8.WAV"
"X5C8CA420.WAV",87.2121526983076,4.49299153329952,84.0643001356753,86.8060279554579,88.471187876755,108.913390108371,81.968426620408,86.6591467160093,87.7651586806059,"2019","03","16"," 07","13","08","S01","X5C8CA420.WAV"
"X5C8CA678.WAV",86.2255863241264,4.54751898520225,83.3017571937983,85.3912896797295,87.3289287337048,108.792021645133,81.3338087021574,85.6658689988669,86.7853036493859,"2019","03","16"," 07","23","08","S01","X5C8CA678.WAV"
"X5C8CA8D0.WAV",86.5765589925283,4.45217029431658,83.518795187743,86.3158600664952,87.5151113082172,108.212670475585,81.7128929992188,86.0285773663177,87.1245406187389,"2019","03","16"," 07","33","08","S01","X5C8CA8D0.WAV"
"X5C8CAB28.WAV",88.3557307517802,4.69184949416262,84.9992348471259,87.4071684935724,89.0908481347856,110.897040561254,83.6047861579579,87.7782489517178,88.9332125518427,"2019","03","16"," 07","43","08","S01","X5C8CAB28.WAV"
"X5C8CAD80.WAV",88.0815315468785,6.20669727364311,84.1575517859392,86.8001770025492,88.1171602816848,120.481322259634,83.0012212274925,87.3175993878257,88.8454637059312,"2019","03","16"," 07","53","08","S01","X5C8CAD80.WAV"
"X5C8CAFD8.WAV",87.3930432930684,4.26306483803958,84.5499147053469,86.7402621814083,88.0516853830797,112.288507972444,83.3442491116373,86.8683371277242,87.9177494584126,"2019","03","16"," 08","03","08","S01","X5C8CAFD8.WAV"
"X5C8CB230.WAV",89.0043862772942,4.13745228019642,85.5987570066887,89.004572112081,90.9378927822148,111.467761267373,83.841562869738,88.4951407455667,89.5136318090217,"2019","03","16"," 08","13","08","S01","X5C8CB230.WAV"
"X5C8CB488.WAV",99.8456049035302,5.41101401225662,97.3878878204981,99.7293162038643,102.891972330229,115.708005304777,87.5535013146533,99.1796069605338,100.511602846527,"2019","03","16"," 08","23","08","S01","X5C8CB488.WAV"
"X5C8CB6E0.WAV",86.8258278901827,4.37511023407162,83.8983151106694,85.9774322588596,87.3505828043849,111.575312258229,82.9325278113806,86.2873309634192,87.3643248169462,"2019","03","16"," 08","33","08","S01","X5C8CB6E0.WAV"
"X5C8CB938.WAV",85.9120417595166,4.33365657022342,83.0705236209083,85.4999685110031,86.9426435425956,111.45340216514,81.8354018750483,85.3786470289016,86.4454364901316,"2019","03","16"," 08","43","08","S01","X5C8CB938.WAV"
"X5C8CBB90.WAV",88.4479505639784,4.11302930320946,85.8353085532744,87.8860897666381,89.491730265057,113.040651352946,84.645860816403,87.9417110589214,88.9541900690354,"2019","03","16"," 08","53","08","S01","X5C8CBB90.WAV"
"X5C8CBDE8.WAV",87.3148612106166,4.37345067716874,84.4676735529629,87.09853209146,88.4529418216688,112.875372560127,83.2265509533048,86.7765685452875,87.8531538759457,"2019","03","16"," 09","03","08","S01","X5C8CBDE8.WAV"
"X5C8CC040.WAV",95.4070016014036,4.52338185015858,92.798056528793,94.930796089583,96.3604144545208,120.501874092771,89.2164474128387,94.8502551208421,95.9637480819652,"2019","03","16"," 09","13","08","S01","X5C8CC040.WAV"
"X5C8CC298.WAV",86.6454353896826,4.95764405567166,83.563670146924,85.9991409090727,87.8266205981169,116.439326339055,82.0970955698449,86.0352390871584,87.2556316922068,"2019","03","16"," 09","23","08","S01","X5C8CC298.WAV"
"X5C8CC4F0.WAV",86.2240322969616,4.86358454231264,83.4261692311443,85.2560683712278,86.9847383634902,115.653034552026,82.384304636581,85.6254130190532,86.82265157487,"2019","03","16"," 09","33","08","S01","X5C8CC4F0.WAV"
"X5C8CC748.WAV",88.9537374770984,7.81619787883186,84.3528256019364,86.9747249507013,88.3327146749435,121.258828949994,82.9241442653204,87.9917049084221,89.9157700457748,"2019","03","16"," 09","43","08","S01","X5C8CC748.WAV"
"X5C8CC9A0.WAV",90.7257368478195,4.73375525480283,87.9376385872588,90.2449389893279,90.9812028075968,116.876964988154,85.1277453798803,90.1430972066717,91.3083764889674,"2019","03","16"," 09","53","08","S01","X5C8CC9A0.WAV"
"X5C8CCBF8.WAV",87.1680186520054,4.04405776847317,84.8356829643091,86.5922986453913,88.0590892261042,113.207674864105,83.5350609543816,86.6702682952218,87.665769008789,"2019","03","16"," 10","03","08","S01","X5C8CCBF8.WAV"
"X5C8CCE50.WAV",90.5452145551872,4.0537240455858,88.4019722384955,90.2151541999183,91.0851611729204,114.043740286539,85.5806093970563,90.046274454548,91.0441546558264,"2019","03","16"," 10","13","08","S01","X5C8CCE50.WAV"
"X5C8CD0A8.WAV",92.0466162530248,4.93501738739888,88.7672963809374,90.853086920143,94.766722376656,117.57541040243,84.6796582680976,91.4392048840624,92.6540276219871,"2019","03","16"," 10","23","08","S01","X5C8CD0A8.WAV"
"X5C8CD300.WAV",90.7202655536787,4.46063459825879,88.2375014119111,89.7285936378099,90.6619599836282,114.18722622701,85.3117762541513,90.1712421247669,91.2692889825905,"2019","03","16"," 10","33","08","S01","X5C8CD300.WAV"
"X5C8CD558.WAV",90.1286156827786,4.16744253128182,87.6351196219744,89.1997815784978,90.3187816143591,112.952184553501,85.4714073437971,89.6156788936477,90.6415524719096,"2019","03","16"," 10","43","08","S01","X5C8CD558.WAV"
"X5C8CD7B0.WAV",87.2275496765803,4.41897473849995,84.0676640424822,86.4322735468586,88.4589202721578,110.856171654565,82.6661847447509,86.6836538228035,87.771445530357,"2019","03","16"," 10","53","08","S01","X5C8CD7B0.WAV"
"X5C8CDA08.WAV",88.178358260553,4.46694821050894,85.4513362151783,87.2800592900217,88.686611308294,112.612171260479,84.3231850331367,87.6285577401825,88.7281587809234,"2019","03","16"," 11","03","08","S01","X5C8CDA08.WAV"
"X5C8CDC60.WAV",89.4959217695019,4.67246414436432,87.0160626373348,88.4685977233232,89.5144420681528,114.314625669022,84.6646213117418,88.9208259553306,90.0710175836732,"2019","03","16"," 11","13","08","S01","X5C8CDC60.WAV"
"X5C8CDEB8.WAV",95.9594479022609,5.73446017776261,93.6564013259352,94.5786804500441,96.3602270388854,125.63451324655,86.9269566293479,95.2536395872327,96.6652562172891,"2019","03","16"," 11","23","08","S01","X5C8CDEB8.WAV"
"X5C8CE110.WAV",89.9510608847767,4.78949160719788,87.2935102635116,88.9843193476312,90.1046308092374,115.336846258438,84.8475262528641,89.3615611068853,90.5405606626681,"2019","03","16"," 11","33","08","S01","X5C8CE110.WAV"
"X5C8CE368.WAV",87.1622096087741,4.52909748199546,84.4616555294027,86.1862655069109,87.7454052075566,112.306285248379,83.5903644846561,86.6047596373257,87.7196595802225,"2019","03","16"," 11","43","08","S01","X5C8CE368.WAV"
"X5C8CE5C0.WAV",88.8528559351926,5.07684318767685,85.7475805172095,87.9673721356214,89.6562156926108,117.351990514518,84.5701053658135,88.2279883757574,89.4777234946277,"2019","03","16"," 11","53","08","S01","X5C8CE5C0.WAV"
"X5C8CE818.WAV",90.7469948482963,4.64767859178277,88.1229533459359,89.8977701002844,91.167349390834,116.802061006225,85.9812669006434,90.1749496872923,91.3190400093002,"2019","03","16"," 12","03","08","S01","X5C8CE818.WAV"
"X5C8CEA70.WAV",89.7347034782469,5.05178985536635,86.8513410800966,88.5145413183566,89.8488523382466,117.759154040286,85.5898550015591,89.1129195308198,90.356487425674,"2019","03","16"," 12","13","08","S01","X5C8CEA70.WAV"
"X5C8CECC8.WAV",87.0560366869883,4.26640981316873,84.6262408687795,86.1923785837181,87.8552200956805,115.018311746801,83.6483763335399,86.5309188157143,87.5811545582624,"2019","03","16"," 12","23","08","S01","X5C8CECC8.WAV"
"X5C8CEF20.WAV",87.4845671252607,4.8599397949624,84.2423492519821,86.3130979042558,88.1815587149268,114.705861863209,82.7640937319286,86.8863964498198,88.0827378007015,"2019","03","16"," 12","33","08","S01","X5C8CEF20.WAV"
"X5C8CF178.WAV",90.6374592776395,5.00383965609572,87.5543117487384,89.6352020448381,91.5201137043336,118.447806935548,86.0985134407119,90.021577132353,91.2533414229259,"2019","03","16"," 12","43","08","S01","X5C8CF178.WAV"
"X5C8CF3D0.WAV",97.8012502131133,6.09299070974925,94.1229543487181,96.7016263722147,102.361276322386,115.832372437238,85.3626333287482,97.0513132751942,98.5511871510325,"2019","03","16"," 12","53","08","S01","X5C8CF3D0.WAV"
"X5C8CF628.WAV",88.830711117109,5.01919781447533,86.068357288195,87.3451041967509,88.7897022260059,117.29379495488,84.2938674690846,88.2129386603457,89.4484835738724,"2019","03","16"," 13","03","08","S01","X5C8CF628.WAV"
"X5C8CF880.WAV",87.0773719502417,4.81209424421707,84.1957875868354,85.967807389864,87.8548445615224,116.836021404469,83.3219748066911,86.485090196601,87.6696537038824,"2019","03","16"," 13","13","08","S01","X5C8CF880.WAV"
"X5C8CFAD8.WAV",92.3521404866251,5.38104427172838,89.6981128248404,91.2436321128361,92.3467619610274,121.425002639741,85.9713516830149,91.6898312765535,93.0144496966966,"2019","03","16"," 13","23","08","S01","X5C8CFAD8.WAV"
"X5C8CFD30.WAV",90.1056095386191,5.82895720093536,87.0906431909457,88.2685486902069,89.497522767886,118.709184259588,84.2434312963239,89.3881703494313,90.8230487278069,"2019","03","16"," 13","33","08","S01","X5C8CFD30.WAV"
"X5C8CFF88.WAV",88.749421586074,4.48870798395277,86.1399781869631,87.8435376746726,89.4798398700114,117.306658212639,84.936722055114,88.1969428312135,89.3019003409345,"2019","03","16"," 13","43","08","S01","X5C8CFF88.WAV"
"X5C8D01E0.WAV",87.4658985229607,4.73228019614079,84.6129783765543,86.3989990786147,88.4258062514089,114.947037865082,83.4372650542241,86.8834404348513,88.0483566110702,"2019","03","16"," 13","53","08","S01","X5C8D01E0.WAV"
"X5C8D0438.WAV",87.6990365600152,4.92295169449076,84.8133766289326,86.3653640620588,88.1779418354526,116.544348347898,84.054448491685,87.0931102595889,88.3049628604415,"2019","03","16"," 14","03","08","S01","X5C8D0438.WAV"
"X5C8D0690.WAV",91.158702773982,5.42618619045613,88.4537452487837,89.7212696593296,90.6036062026622,119.28991176577,84.5359707091171,90.4908374103046,91.8265681376594,"2019","03","16"," 14","13","08","S01","X5C8D0690.WAV"
"X5C8D08E8.WAV",93.8508812383411,5.74747636267117,91.2524950312617,92.4327549974124,93.5241834003601,126.05964490582,86.3236097373748,93.1434708664054,94.5582916102768,"2019","03","16"," 14","23","08","S01","X5C8D08E8.WAV"
"X5C8D0B40.WAV",97.1265589786961,7.05824352552321,93.9860433202213,97.0047923670352,102.257725424722,113.831732603331,83.1475348164711,96.2578168799844,97.9953010774078,"2019","03","16"," 14","33","08","S01","X5C8D0B40.WAV"
"X5C8D0D98.WAV",92.0951895911373,5.41157565576477,89.2627023453937,90.9464887291598,92.1038141383167,120.753917226315,85.8938573759282,91.4291225199848,92.7612566622898,"2019","03","16"," 14","43","08","S01","X5C8D0D98.WAV"
"X5C8D0FF0.WAV",93.384549850526,5.95991066196508,90.3587585227552,91.7738846985607,93.1268704454444,127.219833911274,88.6482857646345,92.650992659153,94.1181070418991,"2019","03","16"," 14","53","08","S01","X5C8D0FF0.WAV"
"X5C8D1248.WAV",93.4723314683915,4.91488529799871,90.8945131730305,92.4511287181038,93.8032269080291,122.989345111629,87.836724033125,92.8673979954572,94.0772649413258,"2019","03","16"," 15","03","08","S01","X5C8D1248.WAV"
"X5C8D14A0.WAV",89.1753237269965,5.58784067673095,86.0868566096467,87.5613504678701,88.8601552739188,118.253612798408,84.5114890622891,88.4875616202888,89.8630858337042,"2019","03","16"," 15","13","08","S01","X5C8D14A0.WAV"
"X5C8D16F8.WAV",85.3761321384167,3.96720982672748,83.0298962722319,84.1998739200362,86.4580078142732,111.08257269836,81.9370093950592,84.88784037313,85.8644239037034,"2019","03","16"," 15","23","08","S01","X5C8D16F8.WAV"
"X5C8D1950.WAV",89.7402788569969,5.53775931727736,86.6983252583747,87.9874049273254,89.1578050347814,119.094896453688,84.5141653338133,89.058680859697,90.4218768542968,"2019","03","16"," 15","33","08","S01","X5C8D1950.WAV"
"X5C8D1BA8.WAV",93.3658807219058,5.70721064231697,90.6094874565126,91.8358250636004,93.0670305228157,122.345719973893,86.427374563561,92.6634263317636,94.0683351120479,"2019","03","16"," 15","43","08","S01","X5C8D1BA8.WAV"
"X5C8D1E00.WAV",99.019398567736,5.50158505785657,96.4232476703816,97.802897933651,98.8877846139096,125.843062717984,91.458238045917,98.3422529674007,99.6965441680714,"2019","03","16"," 15","53","08","S01","X5C8D1E00.WAV"
"X5C8D2058.WAV",86.7114558476333,4.62923951632891,83.8257612110426,85.9545465677329,87.3329101830705,113.990762274912,82.7889827837368,86.1416802032663,87.2812314920004,"2019","03","16"," 16","03","08","S01","X5C8D2058.WAV"
"X5C8D22B0.WAV",89.1102900634693,4.38286684618802,86.5822124595473,88.2632466481491,89.743714577056,114.589780922843,84.5374553219743,88.5708384380667,89.649741688872,"2019","03","16"," 16","13","08","S01","X5C8D22B0.WAV"
"X5C8D2508.WAV",89.0198834074509,4.82092246863039,86.0740341755047,88.0589737478121,89.4685645380006,117.968740590466,84.4497496972057,88.4265150590821,89.6132517558197,"2019","03","16"," 16","23","08","S01","X5C8D2508.WAV"
"X5C8D2760.WAV",90.112153575988,5.41420406306114,86.9122737742915,88.5095152126509,89.916615813624,118.939527421365,84.4690845212155,89.4457629954436,90.7785441565325,"2019","03","16"," 16","33","08","S01","X5C8D2760.WAV"
"X5C8D29B8.WAV",88.5399262864077,5.4069334972743,85.4719827803125,87.0776554463757,88.2734130103343,116.511208095479,83.8067116430045,87.8744305809916,89.2054219918238,"2019","03","16"," 16","43","08","S01","X5C8D29B8.WAV"
"X5C8D2C10.WAV",86.3856075416449,4.77182076679858,83.5402610573659,85.2572407481294,86.7424573097193,112.723038560444,82.422069373257,85.798282724552,86.9729323587377,"2019","03","16"," 16","53","08","S01","X5C8D2C10.WAV"
"X5C8D2E68.WAV",87.5141635639804,4.90540383760951,84.5917262386927,86.3262996104912,87.442999033485,113.3768895722,83.0906696081851,86.9103970873063,88.1179300406546,"2019","03","16"," 17","03","08","S01","X5C8D2E68.WAV"
"X5C8D30C0.WAV",90.7934986054272,4.96830480759042,87.6883032534177,89.4571297759005,91.3089159395722,118.053247739382,86.5577234107407,90.1819901571882,91.4050070536662,"2019","03","16"," 17","13","08","S01","X5C8D30C0.WAV"
"X5C8D3318.WAV",88.7495488602724,5.11154305868975,85.8258239625583,87.4248642018953,88.9938164040412,119.000032823099,84.1238358756558,88.1204103744148,89.3786873461299,"2019","03","16"," 17","23","08","S01","X5C8D3318.WAV"
"X5C8D3570.WAV",86.1807304439419,4.42183017959739,83.5446462318661,85.2290814066759,87.0113574817502,113.142564445787,82.702600584518,85.6364831370193,86.7249777508646,"2019","03","16"," 17","33","08","S01","X5C8D3570.WAV"
